"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","sumNA","VQ_ratio"
8551,1995,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat",0,"No","No","No","No","No","No","Public","No","Yes","Yes","No","No","Yes","Yes","Art","Try first","Yes","Yes","No","Yes","Giving","No","No","Idealist","No","Yes","Cool headed","Odd hours","No","Right","No","Yes","No","No","A.M.","No","Start","Yes","No","Circumstances","No","Yes","No","No","No","Mysterious","No","Yes","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","No","Risk-friendly","Yes","Umm...","No","Socialize","No","Online","No","No","Yes","No","Grrr people","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Rent","Optimist","Dad","Yes","No","Yes","Yes","Nope","No","No","No","Yes","No","Yes","Yes","Yes","No","No",23,79,0.211009174311927
8554,1948,"Male","over $150,000","Married (no kids)","Associate's Degree","Independent",1,"No","Yes","No","No","Yes","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","No","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","Online","No","Yes","Yes","No","Yay people!","No","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","Yes","No","Yes","Yes","No","Only-child","No","Yes","No",23,83,0.211009174311927
8570,1970,"Male","$75,000 - $100,000","Married (no kids)","Bachelor's Degree","Independent",1,"Yes","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","No","Receiving","No","No","Idealist","No","No","Hot headed","Odd hours","Yes","Right","No","Yes","No","Yes","P.M.","No","End","No","No","Me","Yes","Yes","Yes","No","Yes","TMI","Yes","No","Tunes","Technology","No","No","No","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","Yes","Socialize","No","Online","Yes","Yes","No","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Own","Optimist","Mom","No","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",25,76,0.229357798165138
8576,1966,"Male","over $150,000","Married (w/kids)","Master's Degree","Republican",0,"Yes","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","No","No","No","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","Yes","Yes","A.M.","No","Start","Yes","Yes","Me","No","No","Yes","Yes","Yes","TMI","No","Yes","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",23,78,0.211009174311927
8577,1990,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat",1,"No","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Art","Try first","No","Yes","No","Yes","Giving","No","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","Yes","TMI","No","No","Tunes","People","No","No","No","Yes","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes",22,82,0.201834862385321
8589,1970,"Female","over $150,000","Married (w/kids)","Bachelor's Degree","Libertarian",1,"No","No","No","No","Yes","Yes","Private","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","No","No","No","Giving","No","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","No","No","A.M.","No","Start","Yes","Yes","Circumstances","No","No","Yes","No","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Own","Pessimist","Dad","Yes","No","Yes","No","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",21,80,0.192660550458716
8590,1997,"Male","$25,001 - $50,000","Single (no kids)","Current K-12","Democrat",1,"Yes","Yes","No","No","Yes","No","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Receiving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Right","No","No","No","Yes","P.M.","No","Start","No","No","Circumstances","No","No","Yes","No","No","TMI","No","Yes","Tunes","Technology","No","Yes","Yes","No","No","Demanding","No","PC","Yes","Risk-friendly","Yes","Umm...","No","Socialize","No","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","Own","Pessimist","Mom","No","No","No","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",21,85,0.192660550458716
8603,1992,"Male","$25,001 - $50,000","Single (w/kids)","Current Undergraduate","Independent",0,"No","Yes","No","No","Yes","No","Public","No","Yes","No","No","Yes","No","No","Science","Try first","Yes","Yes","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","No","Start","Yes","Yes","Me","No","No","Yes","Yes","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Risk-friendly","Yes","Yes!","Yes","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Rent","Optimist","Mom","Yes","No","No","Yes","Nope","No","No","No","Yes","No","No","Yes","Yes","No","Yes",26,75,0.238532110091743
8604,1997,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat",0,"Yes","No","No","No","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","No","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","Yes","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Own","Optimist","Mom","No","No","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Only-child","No","No","Yes",23,80,0.211009174311927
8606,1989,"Female","under $25,000","Single (no kids)","Current K-12","Democrat",0,"No","No","No","No","No","No","Public","Yes","No","No","No","No","Yes","Yes","Science","Study first","Yes","No","No","Yes","Receiving","Yes","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","No","No","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","Mac","No","Cautious","Yes","Yes!","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","No","Nope","Yes","No","No","No","No","No","Yes","Yes","No","No",21,81,0.192660550458716
8632,1997,"Male","under $25,000","Single (no kids)","Current K-12","Independent",1,"No","Yes","No","No","No","Yes","Public","No","No","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Receiving","Yes","No","Pragmatist","No","Yes","Hot headed","Odd hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","Yes","No","No","Yes","TMI","No","No","Tunes","Technology","No","No","Yes","Yes","No","Supportive","No","PC","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","No","Yes","No","Grrr people","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Own","Optimist","Mom","No","No","No","Yes","Nope","No","Yes","No","No","No","No","Yes","No","No","No",24,77,0.220183486238532
8634,1996,"Male","$50,000 - $74,999","Single (no kids)","High School Diploma","Independent",0,"No","Yes","No","No","No","No","Public","Yes","No","Yes","Yes","Yes","No","No","Science","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","No","No","No","Yes","A.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","No","Mac","No","Cautious","No","Umm...","No","Space","Yes","Online","No","No","Yes","No","Grrr people","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Nope","No","No","Yes","No","No","Yes","Yes","No","No","No",25,81,0.229357798165138
8635,1997,"Male","under $25,000","Single (no kids)","Current K-12","Republican",0,"Yes","No","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","Yes","No","No","Giving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Right","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","No","Yes","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Supportive","Yes","Mac","Yes","Cautious","No","Umm...","Yes","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","No","No","Yes","Only-child","No","No","Yes",20,81,0.18348623853211
8645,1981,"Male","under $25,000","Single (no kids)","High School Diploma","Independent",0,"No","Yes","No","No","Yes","Yes","Private","No","No","No","Yes","No","No","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Right","No","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","No","No","Yes","No","TMI","Yes","No","Tunes","People","No","No","Yes","Yes","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","Yes","No","Yes","No","Yay people!","No","No","Yes","No","Yes","No","No","No","Yes","No","No","Yes","Rent","Optimist","Dad","No","Yes","No","Yes","Check!","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes",22,84,0.201834862385321
8648,1972,"Female","$75,000 - $100,000","Married (w/kids)","Master's Degree","Democrat",0,"No","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","No","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","End","No","No","Me","No","No","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","Yes","In-person","No","No","Yes","No","Grrr people","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes",20,85,0.18348623853211
8655,1990,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Independent",1,"No","No","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","No","Yes","No","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","Yes","Space","Yes","In-person","Yes","No","No","Yes","Grrr people","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","Yes","No","Rent","Pessimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes",22,79,0.201834862385321
8660,1958,"Male","over $150,000","Married (no kids)","Master's Degree","Democrat",1,"Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","Yes","Yes","Talk","Technology","No","No","Yes","Yes","Yes","Demanding","Yes","PC","No","Cautious","Yes","Umm...","No","Socialize","No","Online","Yes","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","Yes","Only-child","No","No","Yes",23,78,0.211009174311927
8663,1995,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","Republican",1,"No","Yes","No","No","No","No","Public","Yes","Yes","Yes","Yes","No","Yes","Yes","Art","Study first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","Yes","No","No","No","No","TMI","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Rent","Optimist","Dad","No","No","Yes","Yes","Check!","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",22,83,0.201834862385321
8679,1994,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Independent",1,"Yes","Yes","No","No","No","Yes","Public","No","No","No","Yes","Yes","Yes","No","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","No","Yes","Mysterious","No","No","Talk","Technology","No","No","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",25,81,0.229357798165138
8685,1953,"Male","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican",0,"No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","No","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","A.M.","No","Start","Yes","Yes","Me","Yes","No","Yes","Yes","Yes","Mysterious","No","Yes","Tunes","People","No","No","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Own","Optimist","Mom","Yes","Yes","Yes","No","Nope","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No",24,82,0.220183486238532
8689,1994,"Female","under $25,000","Single (no kids)","High School Diploma","Republican",0,"Yes","Yes","No","No","No","Yes","Public","Yes","Yes","No","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","No","Start","No","No","Circumstances","Yes","Yes","Yes","Yes","No","TMI","No","No","Talk","Technology","No","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","No","Umm...","Yes","Space","No","Online","No","Yes","Yes","No","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","No","No","Yes","No","No","No",26,75,0.238532110091743
8695,1997,"Female","over $150,000","Single (no kids)","Current K-12","Libertarian",0,"Yes","Yes","Yes","No","No","Yes","Public","Yes","Yes","No","Yes","No","Yes","No","Art","Study first","Yes","No","No","Yes","Giving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Me","Yes","No","Yes","Yes","No","TMI","Yes","No","Tunes","Technology","No","Yes","Yes","No","Yes","Demanding","Yes","Mac","Yes","Risk-friendly","Yes","Umm...","Yes","Space","No","Online","No","No","Yes","Yes","Grrr people","No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","No","No","Yes","Yes","No","Yes",23,80,0.211009174311927
8700,1995,"Female","under $25,000","Single (no kids)","Current K-12","Independent",1,"Yes","Yes","No","No","No","No","Public","No","No","No","No","Yes","Yes","Yes","Art","Try first","No","No","No","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Right","Yes","No","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","No","No","Yes","Mysterious","Yes","No","Tunes","People","No","Yes","No","No","No","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Socialize","Yes","Online","No","No","No","Yes","Grrr people","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Own","Pessimist","Mom","No","No","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",22,82,0.201834862385321
8705,1994,"Male","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Independent",1,"No","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Receiving","No","Yes","Idealist","No","No","Hot headed","Odd hours","No","Happy","No","No","No","No","P.M.","No","End","Yes","Yes","Circumstances","Yes","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Own","Pessimist","Mom","No","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",21,80,0.192660550458716
