"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","sumNA","VQ_ratio"
7239,1984,"Female","$25,001 - $50,000","Single (no kids)","Associate's Degree","Democrat","No","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","No","Yes","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","No","No","TMI","No","Yes","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","No","No","No","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","No","No","Yes","No","Yes","No",61,45,0.559633027522936
7266,1985,"Male","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Receiving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Right","Yes","Yes","No","Yes","P.M.","Yes","End","No","Yes","Me","No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","People","No","No","Yes","No","No","Supportive","No","PC","Yes","Risk-friendly","No","Umm...","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","Rent","Optimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No",75,31,0.688073394495413
7272,1975,"Male","$50,000 - $74,999","Married (w/kids)","Master's Degree","Republican","Yes","No","No","Yes","No","No","Public","No","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Circumstances","No","No","Yes","No","No","Mysterious","No","Yes","Tunes","People","Yes","No","Yes","No","Yes","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Own","Pessimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",60,41,0.55045871559633
7273,1957,"Male","over $150,000","Married (w/kids)","Doctoral Degree","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","Yes","Science","Try first","No","No","No","No","Receiving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","End","Yes","No","Circumstances","No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","People","Yes","No","No","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Own","Pessimist","Mom","Yes","Yes","No","No","Nope","No","No","No","Yes","Yes","No","Yes","No","Yes","No",54,47,0.495412844036697
7274,1992,"Female","under $25,000","Single (no kids)","Current Undergraduate","Republican","Yes","No","No","No","No","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","Yes","Cool headed","Odd hours","No","Right","Yes","No","No","Yes","P.M.","Yes","End","No","Yes","Circumstances","Yes","No","No","No","No","Mysterious","No","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","Yes","Umm...","No","Space","Yes","In-person","No","Yes","Yes","No","Grrr people","No","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes",77,24,0.706422018348624
7280,1974,"Male","$50,000 - $74,999","Married (w/kids)","High School Diploma","Republican","No","No","No","No","Yes","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","No","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","Yes","Yes","TMI","Yes","No","Talk","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes",34,67,0.311926605504587
7281,1987,"Male","under $25,000","Married (w/kids)","Bachelor's Degree","Independent","No","Yes","No","No","No","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","No","Yes","No","Giving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Me","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Talk","Technology","No","Yes","No","No","No","Supportive","Yes","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Rent","Optimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",35,66,0.321100917431193
7284,1990,"Male","under $25,000","Domestic Partners (no kids)","Bachelor's Degree","Democrat","Yes","No","No","Yes","Yes","Yes","Private","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","No","No","No","No","Yes","TMI","No","No","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","Yes","Mac","Yes","Cautious","Yes","Umm...","No","Socialize","Yes","In-person","Yes","No","Yes","Yes","Yay people!","No","No","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Rent","Pessimist","Dad","No","No","No","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","No","No",22,79,0.201834862385321
7292,1980,"Male","$25,001 - $50,000","Domestic Partners (w/kids)","High School Diploma","Independent","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","Yes","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","No","Yes","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","No","Tunes","Technology","No","Yes","Yes","No","No","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","No","Online","No","No","No","No","Grrr people","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Own","Pessimist","Mom","No","Yes","No","No","Nope","Yes","No","No","Yes","Yes","Yes","Only-child","No","Yes","No",68,38,0.623853211009174
7293,1987,"Female","$75,000 - $100,000","Domestic Partners (w/kids)","Current Undergraduate","Republican","Yes","No","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","Yes","A.M.","No","Start","Yes","No","Me","No","Yes","Yes","Yes","No","TMI","Yes","No","Tunes","People","No","Yes","Yes","No","No","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Rent","Pessimist","Dad","Yes","Yes","No","Yes","Check!","Yes","Yes","No","Yes","Yes","No","Only-child","Yes","No","Yes",29,72,0.26605504587156
7299,1965,"Male","$75,000 - $100,000","Married (w/kids)","Associate's Degree","Republican","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","Yes","No","Yes","Yes","No","Mysterious","No","Yes","Talk","Technology","Yes","No","Yes","Yes","No","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","No","Yes","Yay people!","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Dad","No","No","Yes","No","Check!","Yes","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes",62,40,0.568807339449541
7302,1992,"Male","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Democrat","Yes","Yes","No","No","Yes","Yes","Private","No","Yes","No","No","No","Yes","Yes","Science","Try first","Yes","No","Yes","Yes","Receiving","No","Yes","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","No","No","Mysterious","Yes","Yes","Tunes","People","Yes","Yes","Yes","Yes","No","Demanding","No","PC","No","Cautious","Yes","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","Yes","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No",45,56,0.412844036697248
7305,1994,"Male","under $25,000","Single (no kids)","Associate's Degree","Independent","No","Yes","Yes","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","No","No","Science","Study first","Yes","No","Yes","Yes","Receiving","No","Yes","Idealist","No","No","Hot headed","Odd hours","No","Happy","No","No","No","Yes","P.M.","No","End","No","Yes","Me","Yes","Yes","No","No","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Umm...","Yes","Space","No","Online","No","No","No","No","Grrr people","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","Rent","Pessimist","Mom","Yes","Yes","No","No","Nope","No","No","No","Yes","Yes","No","Only-child","Yes","No","No",21,81,0.192660550458716
7310,1994,"Male","under $25,000","Single (no kids)","Current Undergraduate","Independent","Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","No","Yes","No","Science","Try first","No","Yes","No","No","Receiving","No","Yes","Pragmatist","Yes","Yes","Hot headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","No","End","Yes","Yes","Circumstances","Yes","Yes","Yes","No","No","TMI","No","Yes","Tunes","Technology","No","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","Yes","Space","No","In-person","Yes","No","Yes","No","Grrr people","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","Rent","Pessimist","Mom","Yes","Yes","Yes","No","Nope","No","Yes","No","Yes","No","Yes","Yes","No","No","Yes",54,47,0.495412844036697
7313,1961,"Female","under $25,000","Single (no kids)","Associate's Degree","Republican","Yes","Yes","Yes","Yes","No","Yes","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Right","No","Yes","No","Yes","A.M.","No","Start","Yes","Yes","Me","Yes","Yes","Yes","No","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Demanding","Yes","PC","Yes","Risk-friendly","No","Yes!","Yes","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Rent","Optimist","Dad","No","No","Yes","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",59,42,0.541284403669725
7317,1992,"Female","under $25,000","Domestic Partners (no kids)","Current K-12","Republican","Yes","No","No","No","No","Yes","Public","Yes","No","No","No","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","No","No","Yes","TMI","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","Yes","No","Yes","Yay people!","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","Yes","No","No","No","Only-child","No","Yes","Yes",32,74,0.293577981651376
7323,1979,"Female","$100,001 - $150,000","Single (no kids)","Bachelor's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","Yes","No","P.M.","Yes","End","Yes","No","Me","No","Yes","Yes","No","No","Mysterious","No","No","Tunes","People","No","No","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","Yes","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","No","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","No","No","Yes","No","No","Yes",65,41,0.596330275229358
7326,1984,"Female","under $25,000","Single (no kids)","High School Diploma","Libertarian","No","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","No","No","Receiving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Standard hours","No","Happy","No","No","No","Yes","P.M.","No","Start","No","No","Me","Yes","No","No","No","No","TMI","No","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Demanding","Yes","Mac","No","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","No","Yes","No","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","Yes","No","Check!","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No",25,81,0.229357798165138
7333,1990,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Democrat","No","Yes","No","Yes","No","Yes","Public","Yes","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","No","No","Yes","No","TMI","No","Yes","Talk","People","No","Yes","Yes","Yes","Yes","Demanding","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","No","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Rent","Optimist","Dad","No","Yes","Yes","Yes","Check!","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No",25,77,0.229357798165138
7335,1996,"Female","$50,000 - $74,999","Single (no kids)","Current K-12","Independent","Yes","Yes","No","No","Yes","No","Public","Yes","No","Yes","Yes","No","Yes","Yes","Science","Try first","No","Yes","Yes","No","Giving","No","No","Idealist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","No","No","No","A.M.","No","End","Yes","No","Circumstances","Yes","No","No","Yes","No","Mysterious","No","Yes","Talk","People","Yes","Yes","No","No","Yes","Supportive","Yes","Mac","No","Cautious","No","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Rent","Optimist","Dad","No","No","Yes","Yes","Nope","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes",63,38,0.577981651376147
7343,1994,"Female","$75,000 - $100,000","Single (no kids)","High School Diploma","Democrat","No","Yes","Yes","No","No","No","Private","Yes","Yes","Yes","Yes","Yes","No","Yes","Science","Study first","Yes","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","No","Circumstances","No","No","No","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","No","No","No","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",67,34,0.614678899082569
7344,1990,"Male","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Republican","Yes","No","Yes","No","Yes","Yes","Public","No","Yes","Yes","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","No","Yes","No","Yes","P.M.","Yes","Start","No","Yes","Me","Yes","No","No","Yes","No","Mysterious","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","No","Cautious","Yes","Yes!","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","No","No","Yes","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",65,38,0.596330275229358
7347,1951,"Female","over $150,000","Domestic Partners (w/kids)","Current K-12","Democrat","Yes","Yes","No","Yes","Yes","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","Yes","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","No","Yes","No","No","P.M.","No","End","Yes","No","Me","Yes","Yes","No","Yes","Yes","Mysterious","Yes","Yes","Talk","Technology","No","Yes","Yes","No","No","Supportive","No","Mac","No","Risk-friendly","No","Umm...","No","Space","Yes","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Own","Optimist","Mom","No","No","Yes","Yes","Nope","No","No","No","Yes","Yes","No","Only-child","Yes","No","No",61,45,0.559633027522936
7353,1947,"Male","$50,000 - $74,999","Married (w/kids)","Associate's Degree","Republican","No","No","No","Yes","Yes","Yes","Public","No","No","No","No","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","Yes","No","No","Yes","TMI","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","No","Demanding","Yes","Mac","No","Cautious","No","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Dad","No","Yes","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",70,36,0.642201834862385
